url,question,reference_answer
https://www.pghcitypaper.com/pittsburgh/city-of-play-game-night/Event?oid=21768888,What year was the first City of Play Game Night held in Pittsburgh?,"Unfortunately, the year of the first City of Play Game Night is not specified in the given document."
https://www.pghcitypaper.com/pittsburgh/city-of-play-game-night/Event?oid=21768888,Where is the Spirit Hall & Lodge located in Pittsburgh?,"51st St., Pittsburgh Lawrenceville"
https://www.pghcitypaper.com/pittsburgh/city-of-play-game-night/Event?oid=21768888,What is the name of the DJ that plays music during the City of Play Game Night?,"Unfortunately, the name of the DJ is not specified in the given document."
https://www.pghcitypaper.com/pittsburgh/city-of-play-game-night/Event?oid=21768888,What type of menu is available at the Spirit Hall & Lodge on Monday nights?,Experimental weekly menu
https://www.pghcitypaper.com/pittsburgh/city-of-play-game-night/Event?oid=21768888,What is the name of the city's newspaper that published the article about the City of Play Game Night?,Pittsburgh City Paper
https://www.pghcitypaper.com/pittsburgh/luxury-craftsmanship-akoni-pop-up-at-obsidian-eyewear/Event?oid=27470568,What is the name of the pop-up event held at Obsidian Exceptional Eyewear?,Akoni Pop-Up
https://www.pghcitypaper.com/pittsburgh/luxury-craftsmanship-akoni-pop-up-at-obsidian-eyewear/Event?oid=27470568,Where is Obsidian Exceptional Eyewear located?,"4607 Library Road; Suite 225, Bethel Park"
https://www.pghcitypaper.com/pittsburgh/luxury-craftsmanship-akoni-pop-up-at-obsidian-eyewear/Event?oid=27470568,What type of eyewear is renowned for its superior quality and craftsmanship at the Akoni Pop-Up event?,Luxury eyewear
https://www.pghcitypaper.com/pittsburgh/luxury-craftsmanship-akoni-pop-up-at-obsidian-eyewear/Event?oid=27470568,What is the name of the street where Obsidian Exceptional Eyewear is located?,Library Road
https://www.pghcitypaper.com/pittsburgh/luxury-craftsmanship-akoni-pop-up-at-obsidian-eyewear/Event?oid=27470568,What is the name of the city where Obsidian Exceptional Eyewear is located?,Pittsburgh
https://www.facebook.com/pittsburghopera,What is the name of the street where Pittsburgh Opera is located?,Liberty Ave
https://www.facebook.com/pittsburghopera,How many productions does Pittsburgh Opera offer each season?,6
https://www.facebook.com/pittsburghopera,"What is the name of the famous opera being performed on March 22nd, 2025?",Madama Butterfly
https://www.facebook.com/pittsburghopera,What is the address of Pittsburgh Opera?,"2425 Liberty Ave, Pittsburgh, PA, United States, Pennsylvania 15222"
https://www.facebook.com/pittsburghopera,What is the contact number of Pittsburgh Opera?,412-281-0912
https://bananasplitfest.com/sponsorship-opportunities,What is the name of the festival's organizing body?,Greater Latrobe-Laurel Valley Chamber of Commerce
https://bananasplitfest.com/sponsorship-opportunities,How much does the 5k Banana Run Race Bib Sponsor cost?,$ 750.00
https://bananasplitfest.com/sponsorship-opportunities,What is the name of the festival's main celebration?,Great American Banana Split Celebration
https://web.archive.org/web/20210203041049/https://hort.purdue.edu/newcrop/cropmap/pennsylvania/maps/paeco3.html,What is the name of the ecoregion in Pennsylvania that includes the Pittsburgh area?,Northeastern Highlands
https://web.archive.org/web/20210203041049/https://hort.purdue.edu/newcrop/cropmap/pennsylvania/maps/paeco3.html,When was the Level III Ecoregions of Pennsylvania map revised?,March 1999
https://web.archive.org/web/20210203041049/https://hort.purdue.edu/newcrop/cropmap/pennsylvania/maps/paeco3.html,Who is the director of the National Health and Environmental Effects Research Laboratory?,U.S. Environmental Protection Agency
https://web.archive.org/web/20210203041049/https://hort.purdue.edu/newcrop/cropmap/pennsylvania/maps/paeco3.html,In what year was the information in the document last updated?,2025
https://carnegieart.org,What is the name of the museum in Pittsburgh that is one of the four Carnegie Museums?,Carnegie Museum of Art
https://carnegieart.org,When does Carnegie Museum of Art open on Thursdays?,10 a.m.
https://carnegieart.org,"What is the name of the special exhibition on view through June 1, 2025, at Carnegie Museum of Art?",Gertrude Abercrombie: The Whole World Is a Mystery
https://carnegieart.org,Where is the Charles “Teenie” Harris Archive Gallery located?,Scaife Gallery 7
https://carnegieart.org,What is the name of the summer camps offered by Carnegie Museum of Art in 2025?,2025 Summer Camps
https://trustarts.org/pct_home/visual-arts/public-art/haas-mural,Who designed the Haas Mural in Pittsburgh?,Richard Haas
https://trustarts.org/pct_home/visual-arts/public-art/haas-mural,What style of art does Richard Haas use in his murals?,Trompe l'oeil
https://trustarts.org/pct_home/visual-arts/public-art/haas-mural,In which year was the Haas Mural painted?,1993
https://trustarts.org/pct_home/visual-arts/public-art/haas-mural,Where is the Haas Mural located?,Fort Duquesne Boulevard façade of the Byham Theater
https://trustarts.org/pct_home/visual-arts/public-art/haas-mural,What is the name of the art technique involving extremely realistic imagery to create a three-dimensional effect?,Trompe l'oeil
https://pittsburghopera.org/current-media-releases/pittsburgh-opera-announces-first-of-its-kind-rideshare-voucher-program,What is the name of the rideshare voucher program announced by Pittsburgh Opera?,Uber Voucher Program
https://pittsburghopera.org/current-media-releases/pittsburgh-opera-announces-first-of-its-kind-rideshare-voucher-program,"What is the name of the Pittsburgh Opera production that will be performed from March 16-24, 2024?",La Traviata
https://pittsburghopera.org/current-media-releases/pittsburgh-opera-announces-first-of-its-kind-rideshare-voucher-program,Who is the General Director of Pittsburgh Opera?,Christopher Hahn
https://pittsburghopera.org/current-media-releases/pittsburgh-opera-announces-first-of-its-kind-rideshare-voucher-program,What is the name of the foundation that generously funded the rideshare voucher program?,Richard King Mellon Foundation
https://pittsburghopera.org/current-media-releases/pittsburgh-opera-announces-first-of-its-kind-rideshare-voucher-program,How many Uber Vouchers are available for each performance under the program?,A limited number
https://trustarts.org/blog/last-minute-gifts-for-pittsburgh-arts-lovers,What is the name of the festival that took place in 2020?,Dollar Bank Three Rivers Arts Festival
https://trustarts.org/blog/last-minute-gifts-for-pittsburgh-arts-lovers,Who is the creator of the album 'If the Fates Allow: A Hadestown Holiday Album'?,Anaïs Mitchell
https://trustarts.org/blog/last-minute-gifts-for-pittsburgh-arts-lovers,In what year is the PNC Broadway in Pittsburgh series expected to return?,2021
https://trustarts.org/blog/last-minute-gifts-for-pittsburgh-arts-lovers,What is the name of the store that showcases locally made crafts and goods in Pittsburgh?,"love, Pittsburgh"
https://trustarts.org/blog/last-minute-gifts-for-pittsburgh-arts-lovers,Who wrote the article 'Last-Minute Gifts for Pittsburgh Arts Lovers'?,Seth Culp-Ressler
https://www.pghcitypaper.com/pittsburgh/comedy-bingo-night-with-barbara-a-mother/Event?oid=27269437,"What is the name of the comedy theater in Pittsburgh that hosts Comedy Bingo Night with Barbara, A Mother?",Arcade Comedy Theater
https://www.pghcitypaper.com/pittsburgh/comedy-bingo-night-with-barbara-a-mother/Event?oid=27269437,"What is the name of the comedy variety show featuring improv, characters, and more, hosted by Barbara, A Mother?","Comedy Bingo Night with Barbara, A Mother"
https://www.pghcitypaper.com/pittsburgh/comedy-bingo-night-with-barbara-a-mother/Event?oid=27269437,"In what year does Comedy Bingo Night with Barbara, A Mother take place on the first date mentioned in the event description?",April 18
https://www.pghcitypaper.com/pittsburgh/comedy-bingo-night-with-barbara-a-mother/Event?oid=27269437,What is the address of Arcade Comedy Theater in Pittsburgh?,943 Liberty Avenue
https://www.pghcitypaper.com/pittsburgh/comedy-bingo-night-with-barbara-a-mother/Event?oid=27269437,What is the phone number of Arcade Comedy Theater in Pittsburgh?,412-339-0608
https://www.visitpittsburgh.com/plan-your-trip/college-visits,What is the name of the first university mentioned in the document?,Carnegie Mellon University
https://www.visitpittsburgh.com/plan-your-trip/college-visits,How many universities are mentioned in the document as being located in Pittsburgh?,7
https://www.visitpittsburgh.com/plan-your-trip/college-visits,What is the name of the document's copyright owner?,Visit Pittsburgh
https://www.visitpittsburgh.com/plan-your-trip/college-visits,What is the name of the guide provided by Visit Pittsburgh for planning a trip to Pittsburgh?,Pittsburgh Insider's Guide
https://www.visitpittsburgh.com/plan-your-trip/college-visits,What is the address of the Visit Pittsburgh office in Pittsburgh?,"120 Fifth Avenue Fifth Avenue Place Suite 2800 Pittsburgh, PA 15222"
https://carnegiemuseums.org/carnegie-magazine/advertise,What is the name of the publication that Carnegie Museums of Pittsburgh distributes to its member households?,Carnegie magazine
https://carnegiemuseums.org/carnegie-magazine/advertise,What is the name of the museum that is dedicated to the art of Andy Warhol?,The Andy Warhol Museum
https://carnegiemuseums.org/carnegie-magazine/advertise,What is the name of the company that handles advertising for Carnegie Museums of Pittsburgh?,Print Management Online
https://carnegiemuseums.org/carnegie-magazine/advertise,What is the name of the magazine that Carnegie Museums of Pittsburgh distributes to its member households?,Carnegie magazine
https://www.cmu.edu/visit/welcome-center/index.html,What is the name of the newest section of the Carnegie Mellon campus?,The David A. Tepper Quadrangle
https://www.cmu.edu/visit/welcome-center/index.html,What is the name of the state-of-the-art auditorium located in the Tepper Quad?,Simmons Auditorium
https://www.cmu.edu/visit/welcome-center/index.html,What is the name of the popular dining location located in the Tepper Quad?,Rohr Commons
https://www.cmu.edu/visit/welcome-center/index.html,What is the name of the unique destination point for campus visitors at CMU?,David & Susan Coulter Welcome Center
https://www.cmu.edu/visit/welcome-center/index.html,What is the name of the event that brings together students from across campus to compete in sweepstakes and booth building?,Carnival on Campus
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/clendenning-sarah,Who is the current president of the Pittsburgh Symphony Orchestra?,Sarah Clendenning
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/clendenning-sarah,In what year did Sarah Clendenning join the Pittsburgh Symphony Orchestra?,1997
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/clendenning-sarah,Where did Sarah Clendenning earn her Bachelor of Music degree?,Oberlin College
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/clendenning-sarah,Who is the current music director of the Pittsburgh Symphony Orchestra?,Mariss Jansons
https://www.pittsburghsymphony.org/pso_home/biographies/musicians/clendenning-sarah,What is the name of the chair held by Sarah Clendenning at the Pittsburgh Symphony Orchestra?,Lois R. Brozenick Memorial Chair
https://trustarts.org/pct_home/support/planned-giving/charitable-gift-annuities,What is the main focus of the Pittsburgh Cultural Trust?,Arts and culture
https://trustarts.org/pct_home/support/planned-giving/charitable-gift-annuities,What is the name of the university that was founded by Andrew Carnegie and has a strong robotics program?,Carnegie Mellon University
https://trustarts.org/pct_home/support/planned-giving/charitable-gift-annuities,What is the name of the famous bridge in Pittsburgh that is often painted with a variety of colors?,Sixth Street Bridge
https://trustarts.org/pct_home/support/planned-giving/charitable-gift-annuities,What is the name of the program at CMU that was founded by Andrew Carnegie and focuses on computer science and engineering?,The Carnegie Institute of Technology
https://trustarts.org/pct_home/support/planned-giving/charitable-gift-annuities,What is the name of the famous museum in Pittsburgh that is located on the North Shore?,The Andy Warhol Museum
https://downtownpittsburgh.com/events/submit-an-event,What is the name of the organization that manages the events calendar for Downtown Pittsburgh?,Pittsburgh Downtown Partnership
https://downtownpittsburgh.com/events/submit-an-event,What is the name of the large public square in Downtown Pittsburgh that hosts various events and activities?,Market Square
https://downtownpittsburgh.com/events/submit-an-event,What is the name of the program at CMU that provides rent abatement to businesses in Downtown Pittsburgh?,Downtown Rent Abatement Program
https://downtownpittsburgh.com/events/submit-an-event,Who is the CEO of the Pittsburgh Downtown Partnership?,Not specified in the document
https://www.pghcitypaper.com/pittsburgh/international-womens-day-celebration-evening/event?oid=27340573,In what year was the International Women's Day Celebration Evening first held?,2019
https://www.pghcitypaper.com/pittsburgh/international-womens-day-celebration-evening/event?oid=27340573,What is the name of the organization that hosts the International Women's Day Celebration Evening?,Pittsburgh Professional Women
https://www.pghcitypaper.com/pittsburgh/international-womens-day-celebration-evening/event?oid=27340573,"What is the name of the university where Luis von Ahn, the AI professor, works?",Carnegie Mellon University
https://www.pghcitypaper.com/pittsburgh/international-womens-day-celebration-evening/event?oid=27340573,What is the name of the event that celebrates the feminist journey through the seedy streets of 1910s Pittsburgh?,The Market Women of Diamond Square
https://www.pghcitypaper.com/pittsburgh/international-womens-day-celebration-evening/event?oid=27340573,What is the name of the hotel near the Global Links location where the International Women's Day Celebration Evening is held?,DoubleTree Hotel
https://www.pittsburghpa.gov/resident-services/snow-removal/snow-ice,What is the goal of the snow and ice control program in Pittsburgh?,"The goal of the snow and ice control program is to keep vehicular traffic moving on Pittsburgh's over 1,200 miles of streets during and following snowstorms."
https://www.pittsburghpa.gov/resident-services/snow-removal/snow-ice,How many miles of streets does the snow and ice control program cover in Pittsburgh?,"1,200 miles of streets"
https://www.pittsburghpa.gov/resident-services/snow-removal/snow-ice,Who can residents contact to report an icy roadway in Pittsburgh?,412-255-2621 or contact the 311 Response Center
https://www.pittsburghpa.gov/resident-services/snow-removal/snow-ice,What should residents do with snow after shoveling?,Snow should be shoveled onto lawn areas or close to the curb.
https://www.pittsburghpa.gov/resident-services/snow-removal/snow-ice,What is the name of the accessibility entrance for the City of Pittsburgh?,Ross St.
https://www.ticketmaster.com/event/160060dad9865919?brand=penguins&artistid=806005&wt.mc_id=nhl_team_pit_horizontal_scoreboard_gm34&utm_source=nhl.com&utm_medium=client&utm_campaign=nhl_team_pit&utm_content=horizontal_scoreboard_gm34&camefrom=nhlpenguins_nhl_club_horizontal_scoreboard,What is the name of the bridge in Pittsburgh that connects the North Shore to the Golden Triangle?,Fort Pitt Bridge
https://www.ticketmaster.com/event/160060dad9865919?brand=penguins&artistid=806005&wt.mc_id=nhl_team_pit_horizontal_scoreboard_gm34&utm_source=nhl.com&utm_medium=client&utm_campaign=nhl_team_pit&utm_content=horizontal_scoreboard_gm34&camefrom=nhlpenguins_nhl_club_horizontal_scoreboard,What is the name of the art museum located on the campus of Carnegie Mellon University?,The Carnegie Museum of Art
https://www.ticketmaster.com/event/160060dad9865919?brand=penguins&artistid=806005&wt.mc_id=nhl_team_pit_horizontal_scoreboard_gm34&utm_source=nhl.com&utm_medium=client&utm_campaign=nhl_team_pit&utm_content=horizontal_scoreboard_gm34&camefrom=nhlpenguins_nhl_club_horizontal_scoreboard,"Who was the founder of the Carnegie Institute of Technology, which later became Carnegie Mellon University?",Andrew Carnegie
https://www.ticketmaster.com/event/160060dad9865919?brand=penguins&artistid=806005&wt.mc_id=nhl_team_pit_horizontal_scoreboard_gm34&utm_source=nhl.com&utm_medium=client&utm_campaign=nhl_team_pit&utm_content=horizontal_scoreboard_gm34&camefrom=nhlpenguins_nhl_club_horizontal_scoreboard,What is the name of the annual music festival held in Pittsburgh that features a diverse lineup of local and national acts?,Three Rivers Arts Festival
https://www.pittsburghsymphony.org/pso_home/web/give-landing/individual-giving/individual-benefits,What is the name of the university that is home to the School of Drama?,Carnegie Mellon University
https://www.pittsburghsymphony.org/pso_home/web/give-landing/individual-giving/individual-benefits,In which year did the Pittsburgh Symphony Orchestra run their Annual Fund donation campaign?,September 1 - August 31
https://www.pittsburghsymphony.org/pso_home/web/give-landing/individual-giving/individual-benefits,What is the name of the Heinz Hall bar where donors can get a discount voucher?,Heinz Hall bars
https://www.pittsburghsymphony.org/pso_home/web/give-landing/individual-giving/individual-benefits,What is the name of the Pittsburgh Symphony Orchestra's website where donors are listed?,Pittsburgh Symphony Orchestra website
https://www.pittsburghsymphony.org/pso_home/web/give-landing/individual-giving/individual-benefits,What is the name of the parking garage where donors with a $600+ donation can get a single-use parking pass?,6th & Penn Garage
https://www.nhl.com/penguins/video/mike-lange-1948-2025-6369095415112,"When was Mike Lange, the legendary broadcaster of the Pittsburgh Penguins, born?",1948
https://www.nhl.com/penguins/video/mike-lange-1948-2025-6369095415112,Which Pittsburgh Penguins player scored a goal against Scott Wedgewood in a game against the Colorado Avalanche?,Rakell
https://www.nhl.com/penguins/video/mike-lange-1948-2025-6369095415112,Which team did the Pittsburgh Penguins play against in a game where they won 5-0?,Toronto Maple Leafs
https://www.nhl.com/penguins/video/mike-lange-1948-2025-6369095415112,"What is the name of the Pittsburgh Penguins' coach who spoke to the media on March 4, 2025?",Sullivan
https://www.mlb.com/gameday/779034,Which year did the Pirates play the Blue Jays in an MLB game?,2025
https://www.mlb.com/gameday/779034,What is the name of the Pittsburgh landmark that is a famous steel bridge?,Roberto Clemente Bridge
https://www.mlb.com/gameday/779034,"What is the name of the baseball hall of fame located in Cooperstown, NY, but is also related to Pittsburgh?",National Baseball Hall of Fame and Museum
https://pittsburghopera.org/contact-us,What is the name of the opera house in Pittsburgh that hosts productions like Madama Butterfly?,Benedum Center
https://pittsburghopera.org/contact-us,What is the name of the faculty and administration of Carnegie Mellon University?,Faculty & Administration
https://pittsburghopera.org/contact-us,In what year was the opera house in Pittsburgh that hosts productions like Madama Butterfly built?,Not mentioned in the document
https://pittsburghopera.org/contact-us,What is the name of the team that created the Madama Butterfly production at the Benedum Center?,An all Japanese and Japanese American creative team
https://pittsburghopera.org/contact-us,What is the name of the organization that Pittsburgh Opera is a part of?,FRIENDS of Pittsburgh Opera
https://www.steelers.com/fans,Which Pittsburgh Steelers player was inducted into the Pro Football Hall of Fame in 2019?,Troy Polamalu
https://www.steelers.com/fans,What is the name of the Pittsburgh Steelers' official mascot?,Steely McBeam
https://www.pghprintship.com,Which year did PGH Print Ship celebrate over a decade in business?,over a decade
https://www.pghprintship.com,What is the name of the iconic photography industry that honored PGH Print Ship as a certified printer partner?,ILFORD
https://www.pghprintship.com,Who is the founder of PGH Print Ship?,Josh Snider
https://www.pghprintship.com,What is the name of the prestigious brand that traces back to 1557 in France and has honored PGH Print Ship as a Certified Print Lab?,Canson
https://www.pghprintship.com,How many wide-format printers does PGH Print Ship use for fine art reproductions and photo prints?,five
https://go.evvnt.com/2831497-0?pid=2020,When is the International Women's Day Celebration Evening held in Pittsburgh?,"Wednesday, March 5th"
https://go.evvnt.com/2831497-0?pid=2020,Where is the Global Links Headquarters located in Pittsburgh?,"700 Trumbull Dr, Pittsburgh, PA 15205, USA"
https://go.evvnt.com/2831497-0?pid=2020,What is the name of the Executive Director of Global Links?,Angela Garcia
https://go.evvnt.com/2831497-0?pid=2020,When is the 7th Annual Celebration of Women held?,"Wed, Mar 05"
https://downtownpittsburgh.com/events?n=2&d=27&y=2025,What is the name of the theater at The Warhol where Amythyst Kiah will be performing?,intimate theater
https://downtownpittsburgh.com/events?n=2&d=27&y=2025,What is the name of the Pittsburgh-based songwriter and guitarist performing at The Warhol?,Amythyst Kiah
https://downtownpittsburgh.com/events?n=2&d=27&y=2025,What is the name of the organization that hosts the SIGCSE Technical Symposium 2025?,SIGCSE
https://downtownpittsburgh.com/events?n=2&d=27&y=2025,"Who is the winner of the Pittsburgh Penguins game against the Philadelphia Flyers on February 27, 2025?",Pittsburgh Penguins
https://www.mlb.com/pirates/schedule/downloadable-schedule,In which year was the Pittsburgh Pirates' downloadable schedule first introduced?,2025
https://www.mlb.com/pirates/schedule/downloadable-schedule,What is the name of the file format used for the Pirates' schedule download?,CSV
https://www.mlb.com/pirates/schedule/downloadable-schedule,Who is the governing body that oversees the Pittsburgh Pirates?,"MLB Advanced Media, LP"
https://www.mlb.com/pirates/schedule/downloadable-schedule,What is the name of the company that provides the MLB Ballpark app for the Pirates?,MLB
https://www.pittsburghpa.gov/recreation-events/park-permits/sports-field-permit,What is the name of the athletic field and court permit application form in Pittsburgh?,Field/Court Permit Application
https://www.pittsburghpa.gov/recreation-events/park-permits/sports-field-permit,What is the fee for adult field/court usage in Pittsburgh?,$23.00 per hour
https://www.pittsburghpa.gov/recreation-events/park-permits/sports-field-permit,Who is given preference when issuing permits for athletic fields and courts in Pittsburgh?,City of Pittsburgh residents
https://www.pittsburghpa.gov/recreation-events/park-permits/sports-field-permit,What is the name of the department that manages park permits in Pittsburgh?,Department of Public Works
https://www.pittsburghpa.gov/recreation-events/park-permits/sports-field-permit,What is the contact information for the Public Works Permits Office in Pittsburgh?,"412 Blvd of the Allies, 4th Floor Pittsburgh, PA 15219"
https://pittsburghrestaurantweek.com/about,What is the primary mission of Pittsburgh Restaurant Week?,to highlight the wide-ranging dining options that Pittsburgh has to offer and bring individuals from surrounding boroughs or suburbs to the city to walk the streets and enjoy a meal at a special discounted price.
https://pittsburghrestaurantweek.com/about,What is the name of the event that offers an opportunity to boost awareness among Pittsburgh consumers?,Pittsburgh Restaurant Week
https://pittsburghrestaurantweek.com/about,When are the dates for Summer celebrations of Pittsburgh Restaurant Week announced?,on/about the first day of Spring
https://pittsburghrestaurantweek.com/about,Who is the sponsor of the Celebration of Pittsburgh Restaurant Week?,Pittsburgh TasteBuds Ltd
https://pittsburghrestaurantweek.com/about,When is the Pittsburgh Restaurant Week seeking sponsors?,currently
https://bananasplitfest.com/activities/crafts-games-activities,What is the name of the event that celebrates the banana split?,Great American Banana Split Celebration
https://bananasplitfest.com/activities/crafts-games-activities,What is the name of the regional chamber of commerce that organizes the Great American Banana Split Celebration?,Greater Latrobe-Laurel Valley Regional Chamber of Commerce
https://bananasplitfest.com/activities/crafts-games-activities,What is the name of the company that designed the website of the Great American Banana Split Celebration?,Headspace Media
https://www.pghcitypaper.com/pittsburgh/steel-mill-rising/Event?oid=27539404,What is the name of the Pittsburgh event where protesters march against Musk and Trump?,Steel Mill Rising
https://www.pghcitypaper.com/pittsburgh/steel-mill-rising/Event?oid=27539404,"What is the name of the music venue in Blawnox, Pennsylvania, that hosts Steel Mill Rising?",Moondog's
https://www.pghcitypaper.com/pittsburgh/steel-mill-rising/Event?oid=27539404,What is the name of the publication that writes about the Steel Mill Rising event?,Pittsburgh City Paper
https://www.pghcitypaper.com/pittsburgh/steel-mill-rising/Event?oid=27539404,In what year was the Pittsburgh City Paper published?,2025
https://www.pghcitypaper.com/pittsburgh/steel-mill-rising/Event?oid=27539404,Who is the author of the article 'The Market Women of Diamond Square is a feminist journey through the seedy streets of 1910s Pittsburgh' in the Pittsburgh City Paper?,David S. Rotenstein
https://carnegiemuseums.org/things-to-do/museums-from-home,What is the name of the museum in Pittsburgh that has a collection of artworks from the Carnegie Museum of Art?,Carnegie Museum of Art
https://carnegiemuseums.org/things-to-do/museums-from-home,What is the name of the museum in Pittsburgh that has a collection of science exhibits?,Carnegie Science Center
https://carnegiemuseums.org/things-to-do/museums-from-home,Who is the famous artist that the Andy Warhol Museum is named after?,Andy Warhol
https://carnegiemuseums.org/things-to-do/museums-from-home,What is the name of the museum in Pittsburgh that has a collection of natural history exhibits?,Carnegie Museum of Natural History
https://carnegiemuseums.org/things-to-do/museums-from-home,What is the name of the museum in Pittsburgh that offers free teen membership?,Carnegie Museums
https://www.pghcitypaper.com/pittsburgh/articlearchives,What is the name of the famous film festival held annually in Pittsburgh?,Horror Realm
https://www.pghcitypaper.com/pittsburgh/articlearchives,Which Pittsburgh museum is known for its unique architecture?,Mattress Factory
https://www.pghcitypaper.com/pittsburgh/articlearchives,Who is the author of the book 'The Market Women of Diamond Square'?,Jan Ellen Kurth
https://www.pghcitypaper.com/pittsburgh/articlearchives,What is the name of the popular Pittsburgh food event that features local cuisine and drinks?,Pittsburgh Home and Garden Show
https://www.pghcitypaper.com/pittsburgh/articlearchives,What is the name of the Pittsburgh theater company that focuses on experimental and avant-garde performances?,Alumni Theater Company
https://www.steelers.com/video/watch-the-standard-draft-ready,What is the name of the Pittsburgh Steelers' media production company?,The Standard
https://www.steelers.com/video/watch-the-standard-draft-ready,What is the name of the Pittsburgh Steelers' fan travel program?,Steelers Fan Travel
https://www.steelers.com/video/watch-wilson-elliott-media-availability-jan-1,Which of the following Pittsburgh Steelers players was interviewed on January 1st?,Russell Wilson and DeShon Elliott
https://www.steelers.com/video/watch-wilson-elliott-media-availability-jan-1,In what year was the Pittsburgh Steelers' media availability on January 13th?,2025
https://www.steelers.com/video/watch-wilson-elliott-media-availability-jan-1,"Which Pittsburgh Steelers player spoke to the media on Monday, January 13th?",Troy Fautanu
https://www.steelers.com/video/watch-wilson-elliott-media-availability-jan-1,"Which Pittsburgh Steelers player spoke to the media on Wednesday, January 13th?",Pat Freiermuth
https://www.steelers.com/video/watch-wilson-elliott-media-availability-jan-1,Which Pittsburgh Steelers player spoke to the media on January 9th?,Najee Harris
https://pittsburghopera.org/current-media-releases/fall-2024-events-performances,Which Pittsburgh opera company is mentioned in the document?,Pittsburgh Opera
https://pittsburghopera.org/current-media-releases/fall-2024-events-performances,What is the name of the venue where the new production of Madama Butterfly is being held?,Benedum Center
https://pittsburghopera.org/current-media-releases/fall-2024-events-performances,What is the name of the Resident Artists Faculty & Administration member who is the Director of Artistic Operations?,Robert Boldin
https://pittsburghopera.org/current-media-releases/fall-2024-events-performances,What is the name of the Pittsburgh Opera’s 2024–25 Season Sponsor?,PNC
https://trustarts.org/blog/breaking-down-barriers-a-partnership-with-vaultart-studios,When did VaultArt Studio start?,2017
https://trustarts.org/blog/breaking-down-barriers-a-partnership-with-vaultart-studios,What is the name of the exhibition that presented over 100 works by sixteen of VaultArt Studio’s resident artists?,Life is Nice but Odd and Strange at the Same Time
https://trustarts.org/blog/breaking-down-barriers-a-partnership-with-vaultart-studios,Who is the Director of Galleries and Public Art at the Pittsburgh Cultural Trust?,Anastasia James
https://trustarts.org/blog/breaking-down-barriers-a-partnership-with-vaultart-studios,What is the name of the annual exhibition that celebrates and showcases diverse creative talents within the region?,The Associated Artists of Pittsburgh’s Annual Exhibition
https://trustarts.org/blog/breaking-down-barriers-a-partnership-with-vaultart-studios,"What is the name of the project that will highlight the intersection of art, accessibility, and community?",multidisciplinary exhibition
https://www.pittsburghsymphony.org/pso_home/web/visit-landing/directions-parking-lodging,How many parking spaces are within walking distance of Heinz Hall?,6500
https://www.pittsburghsymphony.org/pso_home/web/visit-landing/directions-parking-lodging,What is the name of the public transit system in Pittsburgh?,The Port Authority
https://www.pittsburghsymphony.org/pso_home/web/visit-landing/directions-parking-lodging,What is the name of the official hotel partner of the Pittsburgh Symphony Orchestra?,Fairmont Pittsburgh
https://www.pittsburghsymphony.org/pso_home/web/visit-landing/directions-parking-lodging,What is the name of the transportation service recommended by the Pittsburgh Symphony Orchestra?,Elite Coach Transportation
https://pittsburghopera.org/education/educators,Which of Carnegie Mellon University's departments is known for its innovative approach to the arts?,The School of Drama
https://pittsburghopera.org/education/educators,Who is the current Music Director of Pittsburgh Opera?,Antony Walker
https://pittsburghopera.org/education/educators,What is the name of the program that Pittsburgh Opera offers to train teachers of all grade levels to integrate arts so thousands of students can enjoy opera?,Bravo Academy
https://instagram.com/p/cwyrg26ly5m,Which famous street in Pittsburgh is known for its vibrant nightlife and entertainment?,Bloomfield
https://instagram.com/p/cwyrg26ly5m,"What is the name of the famous museum located in Oakland, Pittsburgh, which is affiliated with Carnegie Mellon University?",The Andy Warhol Museum
https://instagram.com/p/cwyrg26ly5m,Which CMU professor was the co-founder of Google and YouTube?,Larry Page
https://www.steelers.com/video/watch-tomlin-addresses-team-during-minicamp,What is the name of the Pittsburgh Steelers' head coach?,Mike Tomlin
https://www.steelers.com/video/watch-tomlin-addresses-team-during-minicamp,Which Pittsburgh Steelers player holds the franchise record for sacks?,T.J. Watt
https://www.steelers.com/video/watch-tomlin-addresses-team-during-minicamp,What is the name of the Pittsburgh Steelers' annual Friday Night Lights practice?,Friday Night Lights
https://www.steelers.com/video/watch-tomlin-addresses-team-during-minicamp,Who is the Pittsburgh Steelers' director of player development?,Darrel Young
https://www.steelers.com/video/watch-tomlin-addresses-team-during-minicamp,Which Pittsburgh Steelers player was a WWE personality?,Corey Graves
https://downtownpittsburgh.com/events/event?id=62433,What is the name of the play that features Ophelia rising out of the water dreaming of Pop-Tarts and other sweet things?,12 Ophelias (a play with broken songs)
https://downtownpittsburgh.com/events/event?id=62433,What is the name of the venue where the play '12 Ophelias (a play with broken songs)' is being held?,Pittsburgh Playhouse
https://downtownpittsburgh.com/events/event?id=62433,In what month does the play '12 Ophelias (a play with broken songs)' take place?,March
https://downtownpittsburgh.com/events/event?id=62433,What is the name of the organization that oversees the Pittsburgh Downtown area?,Pittsburgh Downtown Partnership
https://downtownpittsburgh.com/events/event?id=62433,What is the name of the University where Luis von Ahn is a professor?,Carnegie Mellon University
